Date,Order Id,Pair,Type,Side,Executed Price,Executed,Total,Fee
2024-07-13 20:31:33.486,"1729361955934725376	",SHIB/PHP,LIMIT,BUY,0.000998,200401,200.000198,200.401 SHIB
2024-07-13 17:57:23.064,"1729365023103411458	",PEPE/PHP,LIMIT,BUY,0.0005044,198256,100.0003264,198.256 PEPE
2024-07-13 17:49:30.662,"1729366085503837443	",TRUMP/PHP,LIMIT,BUY,373,0.77,287.21,0.00077 TRUMP
2024-07-13 17:42:02.175,"1729366085503837443	",TRUMP/PHP,LIMIT,BUY,373,0.2,74.6,0.0002 TRUMP
2024-07-13 17:41:42.694,"1729366085503837443	",TRUMP/PHP,LIMIT,BUY,373,0.38,141.74,0.00038 TRUMP
2024-07-13 17:32:31.896,"1729361467323475200	",BTC/PHP,LIMIT,BUY,3424219.1,0.0000584,199.97439544,0.0000000876 BTC
2024-07-13 13:56:19.077,"1729252643430229248	",BONK/PHP,LIMIT,BUY,0.001325,75415,99.924875,113.1225 BONK
2024-07-12 07:36:49.649,"1728336863876375811	",BTC/PHP,LIMIT,BUY,3332542,0.00003,99.97626,0.000000045 BTC
2024-07-11 20:10:56.864,"1725942994907981060	",BONK/PHP,LIMIT,BUY,0.001381,72412,100.000972,72.412 BONK
2024-07-11 19:03:16.416,"1727910398051509505	",DOGE/PHP,LIMIT,BUY,6.299,16,100.784,0.016 DOGE
2024-07-11 17:51:22.709,"1727909100912665856	",SHIB/PHP,LIMIT,BUY,0.0009596,104211,100.0008756,104.211 SHIB
2024-07-11 17:46:40.329,"1727903458869142787	",SOL/PHP,LIMIT,BUY,8077,0.013,105.001,0.000013 SOL
2024-07-11 17:39:49.685,"1727915212105868545	",BTC/PHP,LIMIT,BUY,3374704.9,0.0000297,100.22873553,0.0000000297 BTC
2024-07-11 17:32:07.721,"1727911713049699585	",BONK/PHP,LIMIT,BUY,0.001446,69157,100.001022,103.7355 BONK
2024-07-10 15:23:41.731,"1727122294797526273	",BONK/PHP,LIMIT,BUY,0.001542,32426,50.000892,48.639 BONK
2024-07-10 14:07:20.928,"1727083841837884673	",BONK/PHP,LIMIT,BUY,0.001545,64725,100.000125,64.725 BONK
2024-07-10 05:11:18.792,"1726812983064028418	",TRUMP/PHP,LIMIT,BUY,359,0.14,50.26,0.00014 TRUMP
2024-07-09 18:02:22.115,"1726476224040035584	",SHIB/PHP,LIMIT,BUY,0.0009505,105208,100.000204,105.208 SHIB
2024-07-09 17:41:40.593,"1726461088868885760	",SHIB/PHP,LIMIT,BUY,0.0009509,105164,100.0004476,105.164 SHIB
2024-07-09 17:36:39.957,"1726464445259998464	",SHIB/PHP,LIMIT,BUY,0.000955,104658,99.94839,156.987 SHIB
2024-07-09 11:07:32.026,"1726250665712313600	",SOL/PHP,LIMIT,BUY,8266.7,0.004,33.0668,0.000004 SOL
2024-07-09 10:44:37.896,"1726249606583444739	",TRUMP/PHP,LIMIT,BUY,358.2,0.08,28.656,0.00008 TRUMP
2024-07-09 10:32:01.787,"1726250665712313600	",SOL/PHP,LIMIT,BUY,8266.7,0.009,74.4003,0.000009 SOL
2024-07-09 10:30:01.716,"1726249606583444739	",TRUMP/PHP,LIMIT,BUY,358.2,0.2,71.64,0.0002 TRUMP
2024-07-09 10:28:48.682,"1726248786731230464	",BONK/PHP,LIMIT,BUY,0.001521,35999,54.754479,35.999 BONK
2024-07-09 10:28:47.781,"1726248786731230464	",BONK/PHP,LIMIT,BUY,0.001521,29748,45.246708,29.748 BONK
2024-07-09 10:25:31.144,"1726247441953481985	",BTC/PHP,LIMIT,BUY,3367397.5,0.0000297,100.01170575,0.00000004455 BTC
2024-07-09 00:32:06.208,"1725946252984608000	",DOGE/PHP,LIMIT,BUY,6.261,16,100.176,0.016 DOGE
2024-07-09 00:31:34.143,"1725944448653747459	",PEPE/PHP,LIMIT,BUY,0.0005379,185909,100.0004511,185.909 PEPE
2024-07-09 00:30:35.035,"1725944817249182978	",SHIB/PHP,LIMIT,BUY,0.0009424,29185,27.503944,29.185 SHIB
2024-07-09 00:30:32.742,"1725944817249182978	",SHIB/PHP,LIMIT,BUY,0.0009424,76928,72.4969472,76.928 SHIB
2024-07-09 00:23:32.365,"1725944076728034562	",SOL/PHP,LIMIT,BUY,8158.9,0.004,32.6356,0.000004 SOL
2024-07-09 00:23:01.235,"1725944076728034562	",SOL/PHP,LIMIT,BUY,8158.9,0.009,73.4301,0.000009 SOL
2024-07-09 00:20:01.288,"1725941604412318977	",BTC/PHP,LIMIT,BUY,3330500,0.0000076,25.3118,0.0000000076 BTC
2024-07-09 00:19:01.333,"1725941604412318977	",BTC/PHP,LIMIT,BUY,3330500,0.0000225,74.93625,0.0000000225 BTC
2024-07-08 14:27:13.375,"1725468157273990400	",BTC/PHP,LIMIT,BUY,3337925,0.00003,100.13775,0.00000003 BTC
2024-07-08 09:43:31.617,"1725475150470604034	",SOL/PHP,LIMIT,BUY,8179.4,0.025,204.485,0.000025 SOL
2024-07-08 08:55:20.691,"1725477280052962562	",BTC/PHP,LIMIT,BUY,3393705.5,0.0000295,100.11431225,0.00000004425 BTC
2024-07-08 08:46:20.244,"1725472741505656065	",BONK/PHP,LIMIT,BUY,0.00133,375940,500.0002,375.94 BONK
2024-07-08 08:25:37.693,"1725461350681961728	",XRP/PHP,LIMIT,SELL,25.11,735.49,18468.1539,18.4681539 PHP
2024-07-07 07:41:36.622,"1724714952407672065	",BONK/PHP,LIMIT,SELL,0.001287,591467,761.218029,0.761218029 PHP
2024-07-06 07:21:44.592,"1723980617337562368	",BTC/PHP,LIMIT,SELL,3331191.4,0.0001501,500.01182914,0.75001774371 PHP
2024-07-05 22:00:51.637,"1723613933330261248	",BONK/PHP,LIMIT,BUY,0.001292,77400,100.0008,77.4 BONK
2024-07-05 19:16:00.944,"1723614700862727425	",BTC/PHP,LIMIT,BUY,3321747.2,0.0000077,25.57745344,0.0000000077 BTC
2024-07-05 19:15:00.944,"1723614700862727425	",BTC/PHP,LIMIT,BUY,3321747.2,0.0000225,74.739312,0.0000000225 BTC
2024-07-05 19:14:09.355,"1723614410667222272	",SOL/PHP,LIMIT,BUY,7945.3,0.013,103.2889,0.0000195 SOL
2024-07-05 19:08:38.931,"1723611638869812480	",DOGE/PHP,LIMIT,SELL,6.151,27,166.077,0.2491155 PHP
2024-07-05 19:08:21.046,"1723611488839558400	",SHIB/PHP,LIMIT,SELL,0.0008568,194169,166.3639992,0.2495459988 PHP
2024-07-05 19:05:13.699,"1723609917259015425	",SOL/PHP,LIMIT,SELL,7943.4,0.038,301.8492,0.4527738 PHP
2024-07-05 19:02:49.891,"1723608710910076160	",TRUMP/PHP,LIMIT,SELL,345,1,345,0.5175 PHP
2024-07-05 19:00:32.622,"1723604158647395586	",BTC/PHP,LIMIT,BUY,3325716.3,0.0000602,200.20812126,0.0000000602 BTC
2024-07-05 18:57:05.033,"1723605508542194944	",BONK/PHP,LIMIT,BUY,0.001303,76746,100.000038,76.746 BONK
2024-07-05 03:01:22.475,"1715932207380456704	",BTC/PHP,LIMIT,BUY,3300000,0.0001516,500.28,0.0000001516 BTC
2024-07-04 08:30:56.275,"1722551449412461824	",SOL/PHP,LIMIT,BUY,7900,0.026,205.4,0.000026 SOL
2024-07-04 06:18:27.046,"1722498384495928589	",SOL/PHP,LIMIT,BUY,7973,0.004,31.892,0.000004 SOL
2024-07-04 06:17:01.644,"1722498384495928589	",SOL/PHP,LIMIT,BUY,7973,0.009,71.757,0.000009 SOL
2024-07-04 03:13:00.589,"1722404889231910144	",BTC/PHP,LIMIT,BUY,3477946.3,0.0000288,100.16485344,0.0000000288 BTC
2024-07-04 03:12:40.542,"1722405516154529025	",SOL/PHP,LIMIT,BUY,8046.9,0.013,104.6097,0.000013 SOL
2024-07-03 00:54:13.830,"1721595794744698112	",DOGE/PHP,LIMIT,BUY,7.351,7,51.457,0.007 DOGE
2024-07-03 00:44:31.095,"1721602982271804674	",DOGE/PHP,LIMIT,BUY,7.364,7,51.548,0.007 DOGE
2024-07-03 00:38:16.011,"1721602122540147988	",SOL/PHP,LIMIT,BUY,9048.3,0.023,208.1109,0.000023 SOL
2024-07-03 00:07:44.890,"1721587424935568641	",SOL/PHP,LIMIT,BUY,9040.9,0.015,135.6135,0.000015 SOL
2024-07-03 00:07:01.366,"1721587424935568641	",SOL/PHP,LIMIT,BUY,9040.9,0.008,72.3272,0.000008 SOL
2024-07-01 10:52:00.987,"1720397878009029888	",SOL/PHP,LIMIT,BUY,8605.1,0.012,103.2612,0.000012 SOL
2024-07-01 09:08:56.850,"1720398095911511296	",BONK/PHP,LIMIT,BUY,0.001388,72047,100.001236,72.047 BONK
2024-07-01 08:42:56.840,"1720397607912629505	",BTC/PHP,LIMIT,BUY,3682736.6,0.0000272,100.17043552,0.0000000272 BTC
2024-06-30 04:39:57.538,"1717603398725952769	",BONK/PHP,LIMIT,BUY,0.001275,78432,100.0008,78.432 BONK
2024-06-29 05:57:01.016,"1718862822715188481	",BTC/PHP,LIMIT,BUY,3566381.7,0.0000003,1.06991451,0.0000000003 BTC
2024-06-29 05:56:55.545,"1718862822715188481	",BTC/PHP,LIMIT,BUY,3566381.7,0.0000278,99.14541126,0.0000000278 BTC
2024-06-29 02:31:36.253,"1718761064177362178	",BTC/PHP,LIMIT,BUY,3582484.2,0.000028,100.3095576,0.000000028 BTC
2024-06-29 02:30:28.338,"1718760585775047936	",BONK/PHP,LIMIT,BUY,0.001357,73692,100.000044,110.538 BONK
2024-06-29 02:28:04.828,"1718759381925913861	",SOL/PHP,LIMIT,BUY,8364.6,0.012,100.3752,0.000018 SOL
2024-06-28 19:56:00.445,"1716096921389524224	",BTC/PHP,LIMIT,BUY,3540000,0.0000283,100.182,0.0000000283 BTC
2024-06-28 01:46:02.282,"1718010305848567040	",BONK/PHP,LIMIT,BUY,0.001454,68776,100.000304,68.776 BONK
2024-06-28 01:40:45.026,"1718010782204060928	",DOGE/PHP,LIMIT,BUY,7.549,7,52.843,0.007 DOGE
2024-06-28 01:30:45.969,"1718005758954595584	",TRUMP/PHP,LIMIT,BUY,490,0.6,294,0.0009 TRUMP
2024-06-28 01:29:33.155,"1718005138214380800	",TRUMP/PHP,LIMIT,BUY,491,0.21,103.11,0.00021 TRUMP
2024-06-28 01:18:58.359,"1717999782616655104	",TRUMP/PHP,LIMIT,BUY,511.8,0.2,102.36,0.0002 TRUMP
2024-06-28 01:02:47.234,"1717991675555505408	",BTC/PHP,LIMIT,BUY,3619989,0.0000277,100.2736953,0.0000000277 BTC
2024-06-28 00:53:08.375,"1717986756727432448	",BONK/PHP,LIMIT,BUY,0.001427,70078,100.001306,70.078 BONK
2024-06-28 00:51:14.280,"1717985846353749248	",SOL/PHP,LIMIT,BUY,8694.9,0.012,104.3388,0.000012 SOL
2024-06-28 00:49:52.567,"1717985178326951168	",BTC/PHP,LIMIT,BUY,3623175.4,0.0000276,99.99964104,0.0000000414 BTC
2024-06-27 12:17:09.807,"1717601492800660736	",SOL/PHP,LIMIT,BUY,8235.1,0.013,107.0563,0.000013 SOL
2024-06-27 12:08:43.343,"1717602077109150978	",SOL/PHP,LIMIT,BUY,8256.2,0.013,107.3306,0.0000195 SOL
2024-06-25 12:06:46.625,"1716151494770713856	",DOGE/PHP,LIMIT,BUY,7.32,7,51.24,0.007 DOGE
2024-06-25 11:27:35.431,"1716125979678631168	",SHIB/PHP,LIMIT,BUY,0.001029,97182,100.000278,97.182 SHIB
2024-06-25 11:27:35.431,"1716126691460408576	",SHIB/PHP,LIMIT,BUY,0.001029,97182,100.000278,97.182 SHIB
2024-06-25 10:22:54.093,"1716098602969883905	",SOL/PHP,LIMIT,BUY,8168.6,0.013,106.1918,0.000013 SOL
2024-06-25 10:22:21.119,"1716098987671446784	",BONK/PHP,LIMIT,BUY,0.001333,74963,99.925679,112.4445 BONK
2024-06-25 08:45:50.923,"1715933201195623682	",SOL/PHP,LIMIT,BUY,8001,0.025,200.025,0.000025 SOL
2024-06-25 04:49:48.219,"1715931610589717763	",BTC/PHP,LIMIT,BUY,3607568.6,0.0000278,100.29040708,0.0000000417 BTC
2024-06-21 10:11:25.931,"1713188924459869440	",BTC/PHP,LIMIT,BUY,3780603,0.0000186,70.3192158,0.0000000186 BTC
2024-06-20 10:03:10.538,"1712456856562066688	",YGG/PHP,LIMIT,BUY,39,1.29,50.31,0.00129 YGG
